55.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,FINEST;DB,INFO;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
23:15:06.0 (32179017)|STATEMENT_EXECUTE|[6504]
23:15:06.0 (32179859)|STATEMENT_EXECUTE|[6511]
23:15:06.0 (32180691)|STATEMENT_EXECUTE|[6518]
23:15:06.0 (32181526)|STATEMENT_EXECUTE|[6525]
23:15:06.0 (32182375)|STATEMENT_EXECUTE|[6532]
23:15:06.0 (32183220)|STATEMENT_EXECUTE|[6539]
23:15:06.0 (32184077)|STATEMENT_EXECUTE|[6546]
23:15:06.0 (32184945)|STATEMENT_EXECUTE|[6553]
23:15:06.0 (32185793)|STATEMENT_EXECUTE|[6560]
23:15:06.0 (32186659)|STATEMENT_EXECUTE|[6567]
23:15:06.0 (32187501)|STATEMENT_EXECUTE|[6574]
23:15:06.0 (32188344)|STATEMENT_EXECUTE|[6581]
23:15:06.0 (32189182)|STATEMENT_EXECUTE|[6588]
23:15:06.0 (32190029)|STATEMENT_EXECUTE|[6595]
23:15:06.0 (32190875)|STATEMENT_EXECUTE|[6602]
23:15:06.0 (32191720)|STATEMENT_EXECUTE|[6609]
23:15:06.0 (32192568)|STATEMENT_EXECUTE|[6616]
23:15:06.0 (32193556)|STATEMENT_EXECUTE|[6623]
23:15:06.0 (32194424)|STATEMENT_EXECUTE|[6630]
23:15:06.0 (32195269)|STATEMENT_EXECUTE|[6637]
23:15:06.0 (32196187)|STATEMENT_EXECUTE|[6646]
23:15:06.0 (32197429)|STATEMENT_EXECUTE|[6653]
23:15:06.0 (32199835)|STATEMENT_EXECUTE|[6660]
23:15:06.0 (32200694)|STATEMENT_EXECUTE|[6667]
23:15:06.0 (32201553)|STATEMENT_EXECUTE|[6674]
23:15:06.0 (32202411)|STATEMENT_EXECUTE|[6681]
23:15:06.0 (32203271)|STATEMENT_EXECUTE|[6694]
23:15:06.0 (32204223)|STATEMENT_EXECUTE|[6701]
23:15:06.0 (32205079)|STATEMENT_EXECUTE|[6708]
23:15:06.0 (32206059)|STATEMENT_EXECUTE|[6715]
23:15:06.0 (32206936)|STATEMENT_EXECUTE|[6724]
23:15:06.0 (32209212)|STATEMENT_EXECUTE|[6731]
23:15:06.0 (32210079)|STATEMENT_EXECUTE|[6738]
23:15:06.0 (32212145)|STATEMENT_EXECUTE|[6745]
23:15:06.0 (32213198)|STATEMENT_EXECUTE|[6752]
23:15:06.0 (32214065)|STATEMENT_EXECUTE|[6759]
23:15:06.0 (32214918)|STATEMENT_EXECUTE|[6766]
23:15:06.0 (32215755)|STATEMENT_EXECUTE|[6773]
23:15:06.0 (32216988)|STATEMENT_EXECUTE|[6780]
23:15:06.0 (32217831)|STATEMENT_EXECUTE|[6787]
23:15:06.0 (32218688)|STATEMENT_EXECUTE|[6794]
23:15:06.0 (32219540)|STATEMENT_EXECUTE|[6801]
23:15:06.0 (32220485)|STATEMENT_EXECUTE|[6808]
23:15:06.0 (32221332)|STATEMENT_EXECUTE|[6815]
23:15:06.0 (32222215)|STATEMENT_EXECUTE|[6822]
23:15:06.0 (32223066)|STATEMENT_EXECUTE|[6829]
23:15:06.0 (32224000)|STATEMENT_EXECUTE|[6836]
23:15:06.0 (32224862)|STATEMENT_EXECUTE|[6843]
23:15:06.0 (32225713)|STATEMENT_EXECUTE|[6850]
23:15:06.0 (32226583)|STATEMENT_EXECUTE|[6857]
23:15:06.0 (32227468)|STATEMENT_EXECUTE|[6864]
23:15:06.0 (32228340)|STATEMENT_EXECUTE|[6871]
23:15:06.0 (32229204)|STATEMENT_EXECUTE|[6880]
23:15:06.0 (32230078)|STATEMENT_EXECUTE|[6887]
23:15:06.0 (32231178)|STATEMENT_EXECUTE|[6894]
23:15:06.0 (32232060)|STATEMENT_EXECUTE|[6901]
23:15:06.0 (32232903)|STATEMENT_EXECUTE|[6908]
23:15:06.0 (32233756)|STATEMENT_EXECUTE|[6915]
23:15:06.0 (32234597)|STATEMENT_EXECUTE|[6922]
23:15:06.0 (32235467)|STATEMENT_EXECUTE|[6929]
23:15:06.0 (32236445)|STATEMENT_EXECUTE|[6936]
23:15:06.0 (32237297)|STATEMENT_EXECUTE|[6943]
23:15:06.0 (32238162)|STATEMENT_EXECUTE|[6950]
23:15:06.0 (32239001)|STATEMENT_EXECUTE|[6957]
23:15:06.0 (32239839)|STATEMENT_EXECUTE|[6964]
23:15:06.0 (32240688)|STATEMENT_EXECUTE|[6971]
23:15:06.0 (32241574)|STATEMENT_EXECUTE|[6978]
23:15:06.0 (32242433)|STATEMENT_EXECUTE|[6985]
23:15:06.0 (32243281)|STATEMENT_EXECUTE|[6992]
23:15:06.0 (32244131)|STATEMENT_EXECUTE|[6999]
23:15:06.0 (32244970)|STATEMENT_EXECUTE|[7006]
23:15:06.0 (32245848)|STATEMENT_EXECUTE|[7013]
23:15:06.0 (32246953)|STATEMENT_EXECUTE|[7020]
23:15:06.0 (32247802)|STATEMENT_EXECUTE|[7027]
23:15:06.0 (32248654)|STATEMENT_EXECUTE|[7034]
23:15:06.0 (32249503)|STATEMENT_EXECUTE|[7041]
23:15:06.0 (32250362)|STATEMENT_EXECUTE|[7048]
23:15:06.0 (32251237)|STATEMENT_EXECUTE|[7055]
23:15:06.0 (32252227)|STATEMENT_EXECUTE|[7062]
23:15:06.0 (32253083)|STATEMENT_EXECUTE|[7069]
23:15:06.0 (32254002)|STATEMENT_EXECUTE|[7082]
23:15:06.0 (32254885)|STATEMENT_EXECUTE|[7089]
23:15:06.0 (32255991)|STATEMENT_EXECUTE|[7096]
23:15:06.0 (32256850)|STATEMENT_EXECUTE|[7103]
23:15:06.0 (32257691)|STATEMENT_EXECUTE|[7110]
23:15:06.0 (32258555)|STATEMENT_EXECUTE|[7117]
23:15:06.0 (32259574)|STATEMENT_EXECUTE|[7124]
23:15:06.0 (32260431)|STATEMENT_EXECUTE|[7131]
23:15:06.0 (32261290)|STATEMENT_EXECUTE|[7139]
23:15:06.0 (32262234)|STATEMENT_EXECUTE|[7146]
23:15:06.0 (32263429)|STATEMENT_EXECUTE|[7155]
23:15:06.0 (32264278)|STATEMENT_EXECUTE|[7162]
23:15:06.0 (32266516)|STATEMENT_EXECUTE|[7173]
23:15:06.0 (32267809)|STATEMENT_EXECUTE|[7180]
23:15:06.0 (32275646)|STATEMENT_EXECUTE|[7187]
23:15:06.0 (32276991)|STATEMENT_EXECUTE|[7194]
23:15:06.0 (32278239)|STATEMENT_EXECUTE|[7201]
23:15:06.0 (32279568)|STATEMENT_EXECUTE|[7208]
23:15:06.0 (32282000)|STATEMENT_EXECUTE|[7217]
23:15:06.0 (32283210)|STATEMENT_EXECUTE|[7224]
23:15:06.0 (32284669)|STATEMENT_EXECUTE|[7231]
23:15:06.0 (32285855)|STATEMENT_EXECUTE|[7238]
23:15:06.0 (32287043)|STATEMENT_EXECUTE|[7245]
23:15:06.0 (32288203)|STATEMENT_EXECUTE|[7252]
23:15:06.0 (32289613)|STATEMENT_EXECUTE|[7259]
23:15:06.0 (32295434)|STATEMENT_EXECUTE|[7266]
23:15:06.0 (32296630)|STATEMENT_EXECUTE|[7273]
23:15:06.0 (32297804)|STATEMENT_EXECUTE|[7280]
23:15:06.0 (32299067)|STATEMENT_EXECUTE|[7287]
23:15:06.0 (32300236)|STATEMENT_EXECUTE|[7294]
23:15:06.0 (32301424)|STATEMENT_EXECUTE|[7301]
23:15:06.0 (32302585)|STATEMENT_EXECUTE|[7308]
23:15:06.0 (32303777)|STATEMENT_EXECUTE|[7315]
23:15:06.0 (32304991)|STATEMENT_EXECUTE|[7322]
23:15:06.0 (32306149)|STATEMENT_EXECUTE|[7329]
23:15:06.0 (32307411)|STATEMENT_EXECUTE|[7336]
23:15:06.0 (32308624)|STATEMENT_EXECUTE|[7343]
23:15:06.0 (32309852)|STATEMENT_EXECUTE|[7350]
23:15:06.0 (32311054)|STATEMENT_EXECUTE|[7357]
23:15:06.0 (32312312)|STATEMENT_EXECUTE|[7364]
23:15:06.0 (32313482)|STATEMENT_EXECUTE|[7373]
23:15:06.0 (32314655)|STATEMENT_EXECUTE|[7380]
23:15:06.0 (32315828)|STATEMENT_EXECUTE|[7387]
23:15:06.0 (32316990)|STATEMENT_EXECUTE|[7394]
23:15:06.0 (32318336)|STATEMENT_EXECUTE|[7401]
23:15:06.0 (32319503)|STATEMENT_EXECUTE|[7408]
23:15:06.0 (32320879)|STATEMENT_EXECUTE|[7415]
23:15:06.0 (32322050)|STATEMENT_EXECUTE|[7422]
23:15:06.0 (32323231)|STATEMENT_EXECUTE|[7429]
23:15:06.0 (32324418)|STATEMENT_EXECUTE|[7436]
23:15:06.0 (32325691)|STATEMENT_EXECUTE|[7443]
23:15:06.0 (32326901)|STATEMENT_EXECUTE|[7450]
23:15:06.0 (32328073)|STATEMENT_EXECUTE|[7459]
23:15:06.0 (32329275)|STATEMENT_EXECUTE|[7466]
23:15:06.0 (32330550)|STATEMENT_EXECUTE|[7473]
23:15:06.0 (32331721)|STATEMENT_EXECUTE|[7480]
23:15:06.0 (32332924)|STATEMENT_EXECUTE|[7487]
23:15:06.0 (32334087)|STATEMENT_EXECUTE|[7494]
23:15:06.0 (32335329)|STATEMENT_EXECUTE|[7501]
23:15:06.0 (32336512)|STATEMENT_EXECUTE|[7508]
23:15:06.0 (32337676)|STATEMENT_EXECUTE|[7515]
23:15:06.0 (32338846)|STATEMENT_EXECUTE|[7522]
23:15:06.0 (32340076)|STATEMENT_EXECUTE|[7529]
23:15:06.0 (32341271)|STATEMENT_EXECUTE|[7536]
23:15:06.0 (32342434)|STATEMENT_EXECUTE|[7544]
23:15:06.0 (32343612)|STATEMENT_EXECUTE|[7553]
23:15:06.0 (32344899)|STATEMENT_EXECUTE|[7659]
23:15:06.0 (32346320)|STATEMENT_EXECUTE|[7687]
23:15:06.0 (32347507)|STATEMENT_EXECUTE|[7712]
23:15:06.0 (32348790)|STATEMENT_EXECUTE|[7735]
23:15:06.0 (32349970)|STATEMENT_EXECUTE|[7749]
23:15:06.0 (32351130)|STATEMENT_EXECUTE|[7757]
23:15:06.0 (32352308)|STATEMENT_EXECUTE|[7765]
23:15:06.0 (32353580)|STATEMENT_EXECUTE|[7781]
23:15:06.0 (32355045)|STATEMENT_EXECUTE|[7788]
23:15:06.0 (32356290)|STATEMENT_EXECUTE|[7800]
23:15:06.0 (32357489)|STATEMENT_EXECUTE|[7819]
23:15:06.0 (32358655)|STATEMENT_EXECUTE|[7849]
23:15:06.0 (32360010)|STATEMENT_EXECUTE|[7863]
23:15:06.0 (32361192)|STATEMENT_EXECUTE|[7881]
23:15:06.0 (32362347)|STATEMENT_EXECUTE|[7889]
23:15:06.0 (32363516)|STATEMENT_EXECUTE|[7899]
23:15:06.0 (32364890)|STATEMENT_EXECUTE|[7924]
23:15:06.0 (32366144)|STATEMENT_EXECUTE|[7936]
23:15:06.0 (32367329)|STATEMENT_EXECUTE|[7956]
23:15:06.0 (32368488)|STATEMENT_EXECUTE|[7964]
23:15:06.0 (32369647)|STATEMENT_EXECUTE|[7984]
23:15:06.0 (32370834)|STATEMENT_EXECUTE|[7990]
23:15:06.0 (32372054)|STATEMENT_EXECUTE|[8020]
23:15:06.0 (32373406)|STATEMENT_EXECUTE|[8036]
23:15:06.0 (32375978)|STATEMENT_EXECUTE|[8046]
23:15:06.0 (32377173)|STATEMENT_EXECUTE|[8061]
23:15:06.0 (32378343)|STATEMENT_EXECUTE|[8071]
23:15:06.0 (32379501)|STATEMENT_EXECUTE|[8084]
23:15:06.0 (32380672)|STATEMENT_EXECUTE|[8128]
23:15:06.0 (32381854)|STATEMENT_EXECUTE|[8140]
23:15:06.0 (32383005)|STATEMENT_EXECUTE|[8154]
23:15:06.0 (32384182)|STATEMENT_EXECUTE|[8162]
23:15:06.0 (32385683)|STATEMENT_EXECUTE|[8186]
23:15:06.0 (32386996)|STATEMENT_EXECUTE|[8192]
23:15:06.0 (32388451)|STATEMENT_EXECUTE|[8204]
23:15:06.0 (32389727)|STATEMENT_EXECUTE|[8210]
23:15:06.0 (32390901)|STATEMENT_EXECUTE|[8218]
23:15:06.0 (32392170)|STATEMENT_EXECUTE|[8224]
23:15:06.0 (32393362)|STATEMENT_EXECUTE|[8231]
23:15:06.0 (32394621)|STATEMENT_EXECUTE|[8255]
23:15:06.0 (32395819)|STATEMENT_EXECUTE|[8283]
23:15:06.0 (32397091)|STATEMENT_EXECUTE|[8293]
23:15:06.0 (32398276)|STATEMENT_EXECUTE|[8314]
23:15:06.0 (32399532)|STATEMENT_EXECUTE|[8320]
23:15:06.0 (32400701)|STATEMENT_EXECUTE|[8336]
23:15:06.0 (32402110)|STATEMENT_EXECUTE|[8352]
23:15:06.0 (32403324)|STATEMENT_EXECUTE|[8364]
23:15:06.0 (32404583)|STATEMENT_EXECUTE|[8376]
23:15:06.0 (32405766)|STATEMENT_EXECUTE|[8390]
23:15:06.0 (32407029)|STATEMENT_EXECUTE|[8399]
23:15:06.0 (32408216)|STATEMENT_EXECUTE|[8413]
23:15:06.0 (32409543)|STATEMENT_EXECUTE|[8421]
23:15:06.0 (32410753)|STATEMENT_EXECUTE|[8431]
23:15:06.0 (32412049)|STATEMENT_EXECUTE|[8442]
23:15:06.0 (32413256)|STATEMENT_EXECUTE|[8452]
23:15:06.0 (32414461)|STATEMENT_EXECUTE|[8458]
23:15:06.0 (32415656)|STATEMENT_EXECUTE|[8474]
23:15:06.0 (32416833)|STATEMENT_EXECUTE|[8503]
23:15:06.0 (32418096)|STATEMENT_EXECUTE|[8509]
23:15:06.0 (32419304)|STATEMENT_EXECUTE|[8565]
23:15:06.0 (32420491)|STATEMENT_EXECUTE|[8573]
23:15:06.0 (32421698)|STATEMENT_EXECUTE|[8585]
23:15:06.0 (32422888)|STATEMENT_EXECUTE|[8597]
23:15:06.0 (32424067)|STATEMENT_EXECUTE|[8609]
23:15:06.0 (32425254)|STATEMENT_EXECUTE|[8628]
23:15:06.0 (32426487)|STATEMENT_EXECUTE|[8653]
23:15:06.0 (32427702)|STATEMENT_EXECUTE|[8679]
23:15:06.0 (32429434)|STATEMENT_EXECUTE|[8695]
23:15:06.0 (32430684)|STATEMENT_EXECUTE|[8701]
23:15:06.0 (32431867)|STATEMENT_EXECUTE|[8709]
23:15:06.0 (32433093)|STATEMENT_EXECUTE|[8715]
23:15:06.0 (32434289)|STATEMENT_EXECUTE|[8735]
23:15:06.0 (32435484)|STATEMENT_EXECUTE|[8744]
23:15:06.0 (32436694)|STATEMENT_EXECUTE|[8750]
23:15:06.0 (32437854)|STATEMENT_EXECUTE|[8758]
23:15:06.0 (32439112)|STATEMENT_EXECUTE|[8768]
23:15:06.0 (32440298)|STATEMENT_EXECUTE|[8777]
23:15:06.0 (32441496)|STATEMENT_EXECUTE|[8794]
23:15:06.0 (32442685)|STATEMENT_EXECUTE|[8800]
23:15:06.0 (32443890)|STATEMENT_EXECUTE|[8808]
23:15:06.0 (32445134)|STATEMENT_EXECUTE|[8836]
23:15:06.0 (32446310)|STATEMENT_EXECUTE|[8845]
23:15:06.0 (32447492)|STATEMENT_EXECUTE|[8861]
23:15:06.0 (32448673)|STATEMENT_EXECUTE|[8877]
23:15:06.0 (32449869)|STATEMENT_EXECUTE|[8885]
23:15:06.0 (32451049)|STATEMENT_EXECUTE|[8899]
23:15:06.0 (32452223)|STATEMENT_EXECUTE|[8905]
23:15:06.0 (32453408)|STATEMENT_EXECUTE|[8913]
23:15:06.0 (32454619)|STATEMENT_EXECUTE|[8921]
23:15:06.0 (32456122)|STATEMENT_EXECUTE|[8975]
23:15:06.0 (32457303)|STATEMENT_EXECUTE|[8981]
23:15:06.0 (32458509)|STATEMENT_EXECUTE|[8990]
23:15:06.0 (32459694)|STATEMENT_EXECUTE|[9028]
23:15:06.0 (32460896)|STATEMENT_EXECUTE|[9054]
23:15:06.0 (32462105)|STATEMENT_EXECUTE|[9066]
23:15:06.0 (32463288)|STATEMENT_EXECUTE|[9077]
23:15:06.0 (32464466)|STATEMENT_EXECUTE|[9089]
23:15:06.0 (32465643)|STATEMENT_EXECUTE|[9103]
23:15:06.0 (32466818)|STATEMENT_EXECUTE|[9111]
23:15:06.0 (32468041)|STATEMENT_EXECUTE|[9120]
23:15:06.0 (32469235)|STATEMENT_EXECUTE|[9140]
23:15:06.0 (32470430)|STATEMENT_EXECUTE|[9150]
23:15:06.0 (32471632)|STATEMENT_EXECUTE|[9160]
23:15:06.0 (32472818)|STATEMENT_EXECUTE|[9205]
23:15:06.0 (32473994)|STATEMENT_EXECUTE|[9243]
23:15:06.0 (32475169)|STATEMENT_EXECUTE|[9253]
23:15:06.0 (32476343)|STATEMENT_EXECUTE|[9263]
23:15:06.0 (32477587)|STATEMENT_EXECUTE|[9303]
23:15:06.0 (32478765)|STATEMENT_EXECUTE|[9348]
23:15:06.0 (32483340)|METHOD_EXIT|[32]|pwr.Metadata_Service
23:15:06.0 (32494753)|HEAP_ALLOCATE|[9378]|Bytes:16
23:15:06.0 (32516822)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
23:15:06.0 (32530554)|VARIABLE_ASSIGNMENT|[9378]|this.ns_map_type_info|["http://soap.sforce.c (19 more) ...","Metadata_Service"]|0x5c4c8e64
23:15:06.0 (32538231)|CONSTRUCTOR_EXIT|[89]|01pH4000002h7nw|<init>()|pwr.Metadata_Service.MetadataPort
23:15:06.0 (32544124)|VARIABLE_SCOPE_BEGIN|[89]|service|pwr.Metadata_Service.MetadataPort|true|false
23:15:06.0 (32592760)|VARIABLE_ASSIGNMENT|[89]|service|{"AllOrNoneHeader_hns":"AllOrNoneHeader=http (35 more) ...","CallOptions_hns":"CallOptions=http://s (31 more) ...","DebuggingHeader_hns":"DebuggingHeader=http (35 more) ...","DebuggingInfo_hns":"DebuggingInfo=http:/ (33 more) ...","endpoint_x":"https://force-speed- (58 more) ...","ns_map_type_info":"0x6f0e037d","SessionHeader_hns":"SessionHeader=http:/ (33 more) ..."}|0x5c4c8e64
23:15:06.0 (32600468)|STATEMENT_EXECUTE|[90]
23:15:06.0 (32633239)|HEAP_ALLOCATE|[90]|Bytes:20
23:15:06.0 (32642277)|CONSTRUCTOR_ENTRY|[90]|01pH4000002h7nw|<init>()|pwr.Metadata_Service.SessionHeader_element
23:15:06.0 (32658134)|VARIABLE_SCOPE_BEGIN|[2305]|this|pwr.Metadata_Service.SessionHeader_element|true|false
23:15:06.0 (32676337)|VARIABLE_ASSIGNMENT|[2305]|this|{}|0xb0fa192
23:15:06.0 (32691428)|STATEMENT_EXECUTE|[2305]
23:15:06.0 (32692935)|STATEMENT_EXECUTE|[2307]
23:15:06.0 (32694406)|STATEMENT_EXECUTE|[2308]
23:15:06.0 (32700620)|HEAP_ALLOCATE|[2308]|Bytes:4
23:15:06.0 (32705982)|SYSTEM_CONSTRUCTOR_ENTRY|[2308]|<init>()
23:15:06.0 (32714496)|SYSTEM_CONSTRUCTOR_EXIT|[2308]|<init>()
23:15:06.0 (32717839)|HEAP_ALLOCATE|[2308]|Bytes:9
23:15:06.0 (32725649)|HEAP_ALLOCATE|[2308]|Bytes:1
23:15:06.0 (32730208)|HEAP_ALLOCATE|[2308]|Bytes:5
23:15:06.0 (32743899)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
23:15:06.0 (32751892)|VARIABLE_ASSIGNMENT|[2308]|this.sessionId_type_info|"List of size 6 too large to display"|0xb0fa192
23:15:06.0 (32756132)|STATEMENT_EXECUTE|[2309]
23:15:06.0 (32759388)|HEAP_ALLOCATE|[2309]|Bytes:4
23:15:06.0 (32762818)|SYSTEM_CONSTRUCTOR_ENTRY|[2309]|<init>()
23:15:06.0 (32768353)|SYSTEM_CONSTRUCTOR_EXIT|[2309]|<init>()
23:15:06.0 (32772807)|HEAP_ALLOCATE|[2309]|Bytes:4
23:15:06.0 (32782024)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
23:15:06.0 (32789168)|VARIABLE_ASSIGNMENT|[2309]|this.apex_schema_type_info|["http://soap.sforce.c (19 more) ...","true","false"]|0xb0fa192
23:15:06.0 (32793582)|STATEMENT_EXECUTE|[2310]
23:15:06.0 (32796460)|HEAP_ALLOCATE|[2310]|Bytes:4
23:15:06.0 (32799520)|SYSTEM_CONSTRUCTOR_ENTRY|[2310]|<init>()
23:15:06.0 (32804468)|SYSTEM_CONSTRUCTOR_EXIT|[2310]|<init>()
23:15:06.0 (32812011)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:15:06.0 (32816832)|VARIABLE_ASSIGNMENT|[2310]|this.field_order_type_info|["sessionId"]|0xb0fa192
23:15:06.0 (32822253)|CONSTRUCTOR_EXIT|[90]|01pH4000002h7nw|<init>()|pwr.Metadata_Service.SessionHeader_element
23:15:06.0 (32828797)|VARIABLE_ASSIGNMENT|[90]|this.SessionHeader|0xb0fa192|0x5c4c8e64
23:15:06.0 (32833052)|STATEMENT_EXECUTE|[91]
23:15:06.0 (32856013)|HEAP_ALLOCATE|[91]|Bytes:105
23:15:06.0 (32862376)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
23:15:06.0 (32864494)|STATEMENT_EXECUTE|[1]
23:15:06.0 (32868462)|SYSTEM_METHOD_EXIT|[1]|UserInfo
23:15:06.0 (32879619)|METHOD_ENTRY|[91]||System.UserInfo.getSessionId()
23:15:06.0 (36292208)|METHOD_EXIT|[91]||System.UserInfo.getSessionId()
23:15:06.0 (36315691)|VARIABLE_ASSIGNMENT|[91]|this.sessionId|"00DH4000000110C!ARoA (92 more) ..."|0xb0fa192
23:15:06.0 (36321439)|STATEMENT_EXECUTE|[92]
23:15:06.0 (36324920)|METHOD_EXIT|[8]|01pH4000002h7oM|pwr.Static_Resources.getService()
23:15:06.0 (36330335)|HEAP_ALLOCATE|[8]|Bytes:14
23:15:06.0 (36342398)|HEAP_ALLOCATE|[8]|Bytes:4
23:15:06.0 (36350885)|SYSTEM_CONSTRUCTOR_ENTRY|[8]|<init>()
23:15:06.0 (36355465)|SYSTEM_CONSTRUCTOR_EXIT|[8]|<init>()
23:15:06.0 (36379953)|METHOD_ENTRY|[8]|01pH4000002h7nw|pwr.Metadata_Service.MetadataPort.readMetadata(String, List<String>)
23:15:06.0 (36386737)|VARIABLE_SCOPE_BEGIN|[9650]|this|pwr.Metadata_Service.MetadataPort|true|false
23:15:06.0 (36436398)|VARIABLE_ASSIGNMENT|[9650]|this|{"AllOrNoneHeader_hns":"AllOrNoneHeader=http (35 more) ...","CallOptions_hns":"CallOptions=http://s (31 more) ...","DebuggingHeader_hns":"DebuggingHeader=http (35 more) ...","DebuggingInfo_hns":"DebuggingInfo=http:/ (33 more) ...","endpoint_x":"https://force-speed- (58 more) ...","ns_map_type_info":"0x6f0e037d","SessionHeader":"0xb0fa192","SessionHeader_hns":"SessionHeader=http:/ (33 more) ..."}|0x5c4c8e64
23:15:06.0 (36443600)|VARIABLE_SCOPE_BEGIN|[9650]|type_x|String|false|false
23:15:06.0 (36450805)|VARIABLE_ASSIGNMENT|[9650]|type_x|"StaticResource"
23:15:06.0 (36453922)|VARIABLE_SCOPE_BEGIN|[9650]|fullNames|List<String>|true|false
23:15:06.0 (36473805)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:15:06.0 (36481524)|VARIABLE_ASSIGNMENT|[9650]|fullNames|["layout_newlayout"]|0x3da6bea1
23:15:06.0 (36488126)|STATEMENT_EXECUTE|[9650]
23:15:06.0 (36489239)|STATEMENT_EXECUTE|[9651]
23:15:06.0 (36526952)|HEAP_ALLOCATE|[9651]|Bytes:28
23:15:06.0 (36534780)|CONSTRUCTOR_ENTRY|[9651]|01pH4000002h7nw|<init>()|pwr.Metadata_Service.readMetadata_element
23:15:06.0 (36548933)|VARIABLE_SCOPE_BEGIN|[4783]|this|pwr.Metadata_Service.readMetadata_element|true|false
23:15:06.0 (36565668)|VARIABLE_ASSIGNMENT|[4783]|this|{}|0x4ffc7922
23:15:06.0 (36580984)|STATEMENT_EXECUTE|[4783]
23:15:06.0 (36582207)|STATEMENT_EXECUTE|[4784]
23:15:06.0 (36583683)|STATEMENT_EXECUTE|[4785]
23:15:06.0 (36584907)|STATEMENT_EXECUTE|[4786]
23:15:06.0 (36590444)|HEAP_ALLOCATE|[4786]|Bytes:4
23:15:06.0 (36594765)|SYSTEM_CONSTRUCTOR_ENTRY|[4786]|<init>()
23:15:06.0 (36602487)|SYSTEM_CONSTRUCTOR_EXIT|[4786]|<init>()
23:15:06.0 (36606037)|HEAP_ALLOCATE|[4786]|Bytes:4
23:15:06.0 (36626774)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
23:15:06.0 (36634019)|VARIABLE_ASSIGNMENT|[4786]|this.type_x_type_info|"List of size 6 too large to display"|0x4ffc7922
23:15:06.0 (36638164)|STATEMENT_EXECUTE|[4787]
23:15:06.0 (36641654)|HEAP_ALLOCATE|[4787]|Bytes:4
23:15:06.0 (36645252)|SYSTEM_CONSTRUCTOR_ENTRY|[4787]|<init>()
23:15:06.0 (36650576)|SYSTEM_CONSTRUCTOR_EXIT|[4787]|<init>()
23:15:06.0 (36655386)|HEAP_ALLOCATE|[4787]|Bytes:9
23:15:06.0 (36660870)|HEAP_ALLOCATE|[4787]|Bytes:1
23:15:06.0 (36664388)|HEAP_ALLOCATE|[4787]|Bytes:2
23:15:06.0 (36673169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
23:15:06.0 (36678301)|VARIABLE_ASSIGNMENT|[4787]|this.fullNames_type_info|"List of size 6 too large to display"|0x4ffc7922
23:15:06.0 (36683779)|STATEMENT_EXECUTE|[4788]
23:15:06.0 (36686803)|HEAP_ALLOCATE|[4788]|Bytes:4
23:15:06.0 (36690044)|SYSTEM_CONSTRUCTOR_ENTRY|[4788]|<init>()
23:15:06.0 (36694755)|SYSTEM_CONSTRUCTOR_EXIT|[4788]|<init>()
23:15:06.0 (36704513)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
23:15:06.0 (36711411)|VARIABLE_ASSIGNMENT|[4788]|this.apex_schema_type_info|["http://soap.sforce.c (19 more) ...","true","false"]|0x4ffc7922
23:15:06.0 (36715832)|STATEMENT_EXECUTE|[4789]
23:15:06.0 (36718679)|HEAP_ALLOCATE|[4789]|Bytes:4
23:15:06.0 (36722251)|SYSTEM_CONSTRUCTOR_ENTRY|[4789]|<init>()
23:15:06.0 (36727040)|SYSTEM_CONSTRUCTOR_EXIT|[4789]|<init>()
23:15:06.0 (36729667)|HEAP_ALLOCATE|[4789]|Bytes:6
23:15:06.0 (36738004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
23:15:06.0 (36742865)|VARIABLE_ASSIGNMENT|[4789]|this.field_order_type_info|["type_x","fullNames"]|0x4ffc7922
23:15:06.0 (36748148)|CONSTRUCTOR_EXIT|[9651]|01pH4000002h7nw|<init>()|pwr.Metadata_Service.readMetadata_element
23:15:06.0 (36752923)|VARIABLE_SCOPE_BEGIN|[9651]|request_x|pwr.Metadata_Service.readMetadata_element|true|false
23:15:06.0 (36773250)|VARIABLE_ASSIGNMENT|[9651]|request_x|{"apex_schema_type_info":"0x75b68acb","field_order_type_info":"0x107a2af1","fullNames_type_info":"0x1821cde9","type_x_type_info":"0x343892a6"}|0x4ffc7922
23:15:06.0 (36778422)|STATEMENT_EXECUTE|[9652]
23:15:06.0 (36783372)|VARIABLE_ASSIGNMENT|[9652]|this.type_x|"StaticResource"|0x4ffc7922
23:15:06.0 (36787563)|STATEMENT_EXECUTE|[9653]
23:15:06.0 (36792019)|VARIABLE_ASSIGNMENT|[9653]|this.fullNames|["layout_newlayout"]|0x4ffc7922
